program,year,last_name,full_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
"The Center, NGA",1972,Verdon,"Verdon, Timothy C. J.",Timothy C. J.,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1972,Sun,"Sun, Shirley",Shirley,Q41506,Predoctoral Fellow,,NA
"The Center, NGA",1972,Schaff,"Schaff, David S.",David S.,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",1972,McCully,"McCully, Marilyn J.",Marilyn J.,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1972,Ferguson (O'Meara),"Ferguson (O'Meara), Carra",Carra,Q235034,Predoctoral Fellow,,NA
"The Center, NGA",1972,Berkowitz,"Berkowitz, Roger M.",Roger M.,Q230492,Predoctoral Fellow,,NA
"The Center, NGA",1972,Fusco,"Fusco, Peter R.",Peter R.,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1971,Seitz,"Seitz, William Chapin",William Chapin,Q213439,Professor,,NA
"The Center, NGA",1971,Seiberling,"Seiberling, Grace",Grace,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1971,Sale,"Sale, J. Russell",J. Russell,Q49117,Predoctoral Fellow,,NA
"The Center, NGA",1971,Richman,"Richman, Michael T.",Michael T.,Q1068072,Predoctoral Fellow,,NA
"The Center, NGA",1971,Lowenthal,"Lowenthal, Anne Walter",Anne Walter,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1971,Axsom,"Axsom, Richard H.",Richard H.,Q230492,Predoctoral Fellow,,NA
"The Center, NGA",1971,Wheelock Jr.,"Wheelock Jr., Arthur K.",Arthur K.,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",1970,Stechow,"Stechow, Wolfgang",Wolfgang,Q657415,Professor,,NA
"The Center, NGA",1970,Watson,"Watson, Katherine J.",Katherine J.,Q49117,Predoctoral Fellow,,NA
"The Center, NGA",1970,Street,"Street, Lenore",Lenore,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1970,Paul,"Paul, Vivian Lee",Vivian Lee,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",1970,Nygren,"Nygren, Edward J.",Edward J.,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1970,Kinney,"Kinney, Peter C.",Peter C.,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1970,Kinney,"Kinney, Dale",Dale,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1970,Karlstrom,"Karlstrom, Paul",Paul,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",1970,Holcomb III,"Holcomb III, Grant",Grant,Q1068072,Predoctoral Fellow,,NA
"The Center, NGA",1970,Bauer,"Bauer, Linda F.",Linda F.,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1970,Varnedoe,"Varnedoe, J. Kirk T.",J. Kirk T.,Q41506,Predoctoral Fellow,checked,NA
"The Center, NGA",1970,Ahrens,"Ahrens, Kent",Kent,Q1068072,Predoctoral Fellow,,NA
"The Center, NGA",1969,Wittkower,"Wittkower, Rudolf",Rudolf,Q49088,Professor,,NA
"The Center, NGA",1969,Steadman,"Steadman, David W.",David W.,Q21578,Predoctoral Fellow,,NA
"The Center, NGA",1969,Spicer,"Spicer, Joaneath",Joaneath,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1969,Ravenel,"Ravenel, Gaillard",Gaillard,Q192334,Predoctoral Fellow,,NA
"The Center, NGA",1969,Matteson,"Matteson, Lynn Robert",Lynn Robert,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",1969,Kury,"Kury, Gloria J.",Gloria J.,Q2916280,Predoctoral Fellow,,NA
"The Center, NGA",1969,Janke,"Janke, R. Steven",R. Steven,Q230492,Predoctoral Fellow,,NA
"The Center, NGA",1969,Farquhar,"Farquhar, James Douglas",James Douglas,Q131252,Predoctoral Fellow,,NA
"The Center, NGA",1969,Neff,"Neff, John Hallmark",John Hallmark,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",1968,Haverkamp-Begeman,"Haverkamp-Begeman, Egbert",Egbert,Q49112,Professor,,NA
"The Center, NGA",1968,Upton,"Upton, Joel",Joel,Q995265,Predoctoral Fellow,checked,NA
"The Center, NGA",1968,Riggs,"Riggs, Timothy",Timothy,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1968,Johnson,"Johnson, Edward Mead",Edward Mead,Q41506,Predoctoral Fellow,,NA
"The Center, NGA",1968,Downs,"Downs, Roberta Harris",Roberta Harris,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1968,Baxter,"Baxter, Colles Anne",Colles Anne,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1968,Ahrens,"Ahrens, Kent",Kent,Q174710,Predoctoral Fellow,,NA
"The Center, NGA",1968,Brown,"Brown, David Alan",David Alan,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1967,Huyghe,"Huyghe, René",René,Q202660,Professor,,NA
"The Center, NGA",1967,Wallen,"Wallen, Burr E.",Burr E.,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1967,Percy,"Percy, Ann",Ann,Q734266,Predoctoral Fellow,checked,NA
"The Center, NGA",1967,Grossman,"Grossman, Sheldon",Sheldon,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1967,Bullard III,"Bullard III, E. John",E. John,Q174710,Predoctoral Fellow,,NA
"The Center, NGA",1967,Pillsbury,"Pillsbury, Edmund",Edmund,Q734266,Predoctoral Fellow,checked,NA
"The Center, NGA",1966,Zucker,"Zucker, Mark J.",Mark J.,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1966,Wilhelm,"Wilhelm, Anton",Anton,Q347,Predoctoral Fellow,checked,NA
"The Center, NGA",1966,Stebbins Jr.,"Stebbins Jr., Theodore E.",Theodore E.,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1966,Schrader,"Schrader, Jack L.",Jack L.,Q21578,Predoctoral Fellow,,NA
"The Center, NGA",1966,Rolph,"Rolph, Miles S.",Miles S.,Q88,Predoctoral Fellow,,NA
"The Center, NGA",1966,Marlow,"Marlow, Peter O.",Peter O.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1966,Keyes,"Keyes, Donald D.",Donald D.,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1966,Neilson,"Neilson, Nancy Ward",Nancy Ward,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",1965,Rosenberg,"Rosenberg, Jakob",Jakob,Q13371,Professor,checked,NA
"The Center, NGA",1965,Talbot Jr.,"Talbot Jr., Charles W.",Charles W.,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1965,Stone,"Stone, Gilbert L.",Gilbert L.,Q60,Predoctoral Fellow,,NA
"The Center, NGA",1965,Stapleford,"Stapleford, Richard W.",Richard W.,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1965,Blanton,"Blanton, Catherine W.",Catherine W.,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1965,Field,"Field, Richard S.",Richard S.,Q61,Predoctoral Fellow,checked,NA
"The Center, NGA",1965,Lewis,"Lewis, Douglas",Douglas,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1964,Gillespie,"Gillespie, Gregory",Gregory,Q61,Predoctoral Fellow,,NA
"The Center, NGA",1964,Fahy,"Fahy, Everett",Everett,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",1961,Mahoney,"Mahoney, Michael R. T.",Michael R. T.,Q61,Predoctoral Fellow,checked,NA
SAAM,1993,Carney ,"Carney , Margaret ",Margaret ,Q3446091,Senior Fellow,NA,Renwick
SAAM,1984,Dunkley,"Dunkley, Tina Maria",Tina Maria,Q63887403,Faculty Fellow,NA,
SAAM,2003,Lobel,"Lobel, Michael",Michael,Q49109,Postdoctoral Fellow,NA,
SAAM,2002,Wilkinson,"Wilkinson, Michelle J.",Michelle J.,Q49109,Postdoctoral Fellow,NA,Latino Studies
SAAM,2015,Rosenbaum,"Rosenbaum, Julia",Julia,Q49109,Senior Fellow,NA,
SAAM,2007,Hannah,"Hannah, Caroline",Caroline,Q4860041,Predoctoral Fellow,NA,Renwick
SAAM,2020,Thompson,"Thompson, Amanda ",Amanda ,Q4860041,Predoctoral Fellow,NA,
SAAM,2020,Hutchinson,"Hutchinson, Elizabeth",Elizabeth,Q167733,Senior Fellow,NA,
SAAM,2004,Lawrence,"Lawrence, Kathleen",Kathleen,Q49110,Postdoctoral Fellow,NA,Douglass Foundation
SAAM,1988,Doezema,"Doezema, Marianne",Marianne,Q49110,Predoctoral Fellow,NA,
SAAM,2006,Dolan,"Dolan, Julia",Julia,Q49110,Predoctoral Fellow,NA,Sara Roby
SAAM,2008,Markovitz,"Markovitz, Holly",Holly,Q49110,Predoctoral Fellow,NA,Douglass Foundation
SAAM,2005,Mayer Heydt,"Mayer Heydt, Stephanie",Stephanie,Q49110,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,1986,Panzer,"Panzer, Mary",Mary,Q49110,Predoctoral Fellow,NA,
SAAM,2023,Pitts,"Pitts, Phillippa",Phillippa,Q49110,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,2010,Porter,"Porter, Austin",Austin,Q49110,Predoctoral Fellow,NA,Sara Roby
SAAM,2003,Roberts,"Roberts, Ellen E.",Ellen E.,Q49110,Predoctoral Fellow,NA,
SAAM,2023,Soriano,"Soriano, Francesca",Francesca,Q49110,Predoctoral Fellow,NA,Douglass Foundation
SAAM,1998,Taylor,"Taylor, Stephanie L.",Stephanie L.,Q49110,Predoctoral Fellow,NA,Sara Roby
SAAM,2005,Hills,"Hills, Patricia",Patricia,Q49110,Senior Fellow,NA,
SAAM,2008,Frang,"Frang, Joanna",Joanna,Q49119,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1993,Allara,"Allara, Pamela ",Pamela ,Q49119,Senior Fellow,NA,
SAAM,2019,Johnson,"Johnson, Josie ",Josie ,Q49114,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1989,Plante,"Plante, Michael D.",Michael D.,Q49114,Predoctoral Fellow,NA,
SAAM,1983,Boehme,"Boehme, Sarah Elizabeth ",Sarah Elizabeth ,Q995265,Predoctoral Fellow,NA,
SAAM,2021,Krasnopoler,"Krasnopoler, Elliot",Elliot,Q995265,Predoctoral Fellow,NA,George Gurney
SAAM,2002,Blake,"Blake, Jody ",Jody ,Q3444679,Postdoctoral Fellow,NA,Joshua C. Taylor
SAAM,2010,(Walker) Winfield,"(Walker) Winfield, Claire",Claire,Q4570064,Conservation Fellow,NA,Samuel H. Kress
SAAM,2016,Schaffer,"Schaffer, Anne",Anne,Q4570064,Conservation Fellow,NA,Samuel H. Kress
SAAM,1993,Wojcik,"Wojcik, Barbara ",Barbara ,Q4570064,Conservation Fellow,NA,
SAAM,2017,Noonan,"Noonan, Jennifer",Jennifer,Q5019140,Postdoctoral Fellow ,NA,Terra Foundation for American Art
SAAM,2009,Phillips,"Phillips, Stephen",Stephen,Q1026846,Postdoctoral Fellow,NA,
SAAM,1998,Romo,"Romo, Terezita",Terezita,Q1026941,Senior Fellow,NA,Rockefeller
SAAM,1999,King,"King, Elaine",Elaine,Q190080,Senior Fellow,NA,
SAAM,2006,Hyde,"Hyde, Kimberly ",Kimberly ,Q1047060,Predoctoral Fellow,NA,Renwick
SAAM,1968,Getscher,"Getscher, Robert",Robert,Q1047060,Predoctoral Fellow ,NA,
SAAM,1996,Buffalo,"Buffalo, Jo",Jo,Q5055525,Senior Fellow,NA,Renwick
SAAM,1988,Blair,"Blair, Karen J. ",Karen J. ,Q1054064,Senior Fellow,NA,
SAAM,2012,Nau,"Nau, Morgan ",Morgan ,Q2970522,Conservation Fellow,NA,Samuel H. Kress
SAAM,1993,Bolas,"Bolas, Gerald ",Gerald ,Q1024543,Graduate Fellow,NA,
SAAM,1998,Aranda-Alvarado,"Aranda-Alvarado, Rocio ",Rocio ,Q1024543,Predoctoral Fellow,NA,Latino Studies
SAAM,2020,DeFeo,"DeFeo, Janine",Janine,Q1024543,Predoctoral Fellow,NA,
SAAM,2023,Gandert,"Gandert, Sonja",Sonja,Q1024543,Predoctoral Fellow,NA,
SAAM,2015,Grayson,"Grayson, Saisha ",Saisha ,Q1024543,Predoctoral Fellow,NA,
SAAM,2018,Green ,"Green , Christopher ",Christopher ,Q1024543,Predoctoral Fellow,NA,
SAAM,1976,Kahan,"Kahan, Mitchell",Mitchell,Q1024543,Predoctoral Fellow,NA,
SAAM,2023,Lee,"Lee, Chaeeun",Chaeeun,Q1024543,Predoctoral Fellow,NA,SAAM Asian American Art
SAAM,2019,Perry,"Perry, Ana Cristina ",Ana Cristina ,Q1024543,Predoctoral Fellow,NA,SAAM Latinx Art
SAAM,2002,Richardson,"Richardson, R. Sarah",R. Sarah,Q1024543,Predoctoral Fellow,NA,Douglass Foundation
SAAM,2021,Sparks,"Sparks, Kaegan",Kaegan,Q1024543,Predoctoral Fellow,NA,William H. Truettner 
SAAM,1999,Stenz,"Stenz, Margaret",Margaret,Q1024543,Predoctoral Fellow,NA,
SAAM,1977,Weber,"Weber, Bruce E.",Bruce E.,Q1024543,Predoctoral Fellow,NA,
SAAM,2006,Yamamura,"Yamamura, Midori",Midori,Q1024543,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2013,Lapin Dardashti,"Lapin Dardashti, Abigail  ",Abigail  ,Q1024543,Smithsonian Minority Awardee,NA,
SAAM,2022,Larson,"Larson, Jessica ",Jessica ,Q1024543,Predoctoral Fellow,NA,Joe and Wanda Corn 
SAAM,2019,Wilson,"Wilson, Kristina ",Kristina ,Q1095773,Senior Fellow,NA,George Gurney
SAAM,2016,Johnston,"Johnston, Patricia",Patricia,Q2620177,Senior Fellow,NA,Terra Foundation for American Art
SAAM,2011,Feman,"Feman, Seth",Seth,Q2620177,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,1993,Verplanck,"Verplanck, Anne Ayer",Anne Ayer,Q2620177,Predoctoral Fellow,NA,
SAAM,1992,Holland,"Holland, Juanita",Juanita,Q49088,Graduate Fellow,NA,
SAAM,1984,Iacullo-Bird,"Iacullo-Bird, Maria ",Maria ,Q49088,Graduate Fellow,NA,
SAAM,2006,Applegate,"Applegate, Heidi ",Heidi ,Q49088,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,2000,Baxter Bell,"Baxter Bell, Adrienne ",Adrienne ,Q49088,Predoctoral Fellow,NA,Sheila W. and Richard J. Schwartz
SAAM,2015,Beach,"Beach, Caitlin ",Caitlin ,Q49088,Predoctoral Fellow,NA,Joe and Wanda Corn
SAAM,2000,Davis,"Davis, Meredith Paige",Meredith Paige,Q49088,Predoctoral Fellow,NA,
SAAM,2007,Delamaire,"Delamaire, Marie-Stephanie",Marie-Stephanie,Q49088,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1981,Ellis,"Ellis, Elizabeth Garrity",Elizabeth Garrity,Q49088,Predoctoral Fellow,NA,
SAAM,1999,Evans,"Evans, Martha",Martha,Q49088,Predoctoral Fellow,NA,
SAAM,1993,Goodbody,"Goodbody, Bridget",Bridget,Q49088,Predoctoral Fellow,NA,
SAAM,1980,Halasz,"Halasz, Piri",Piri,Q49088,Predoctoral Fellow,NA,
SAAM,1986,Hayward,"Hayward, Judith",Judith,Q49088,Predoctoral Fellow,NA,
SAAM,2001,Kelly,"Kelly, Sarah E.",Sarah E.,Q49088,Predoctoral Fellow,NA,Joshua C. Taylor
SAAM,1981,Manthorne,"Manthorne, Katherine",Katherine,Q49088,Predoctoral Fellow,NA,
SAAM,1998,Robey,"Robey, Ethan",Ethan,Q49088,Predoctoral Fellow,NA,Sheila W. and Richard J. Schwartz
SAAM,1978,Schuyler,"Schuyler, David Paul",David Paul,Q49088,Predoctoral Fellow,NA,
SAAM,1987,Sivard,"Sivard, Susan Marchesa",Susan Marchesa,Q49088,Predoctoral Fellow,NA,
SAAM,1996,Sternberger,"Sternberger, Paul",Paul,Q49088,Predoctoral Fellow,NA,
SAAM,1993,Strong,"Strong, Lisa",Lisa,Q49088,Predoctoral Fellow,NA,
SAAM,2001,Weissman,"Weissman, Terri",Terri,Q49088,Predoctoral Fellow,NA,Sara Roby
SAAM,2023,Williams,"Williams, Ashley",Ashley,Q49088,Predoctoral Fellow,NA,William H. Truettner
SAAM,2017,Schriber,"Schriber, Abbe ",Abbe ,Q49088,Predoctoral Fellow ,NA,Douglass Foundation 
SAAM,2002,Zabel,"Zabel, Barbara",Barbara,Q1797448,Senior Fellow,NA,Joshua C. Taylor
SAAM,2014,Chunikhin,"Chunikhin, Kirill",Kirill,Q59114,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2023,Ayorinde,"Ayorinde, Sadé",Sadé,Q49115,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1972,Hobbs,"Hobbs, Susan",Susan,Q49115,Predoctoral Fellow,NA,
SAAM,2020,van Haaften-Schick,"van Haaften-Schick, Lauren ",Lauren ,Q49115,Predoctoral Fellow,NA,
SAAM,2009,Campagnolo,"Campagnolo, Kathleen Merrill ",Kathleen Merrill ,Q734266,Postdoctoral Fellow,NA,
SAAM,2020,Gordon,"Gordon, Theo",Theo,Q734266,Postdoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2020,Rodriguez,"Rodriguez, Ana ",Ana ,Q734266,Predoctoral Fellow,NA,SAAM Latinx Art
SAAM,2008,Tang,"Tang, Jeannine",Jeannine,Q734266,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1990,Cazabon,"Cazabon, Lynn  ",Lynn  ,Q29075482,Graduate Fellow,NA,
SAAM,2023,Wiggers,"Wiggers, Namita",Namita,Q132764649,Senior Fellow,NA,
SAAM,2018,Aramphongphan,"Aramphongphan, Paisid",Paisid,Q3551402,Postdoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1994,Craig,"Craig, Gerry",Gerry,Q5265857,Senior Fellow,NA,Renwick
SAAM,2010,Lee,"Lee, Elizabeth",Elizabeth,Q1210045,Senior Fellow,NA,
SAAM,2014,Jentleson,"Jentleson, Katherine",Katherine,Q168751,Predoctoral Fellow,NA,Douglass Foundation
SAAM,2023,Brown,"Brown, Aleia",Aleia,Q1277776,Postdoctoral Fellow,NA,
SAAM,2007,Fowler,"Fowler, Cynthia",Cynthia,Q5373193,Postdoctoral Fellow,NA,Renwick
SAAM,1993,Robinson,"Robinson, Marcia Colleen",Marcia Colleen,Q621043,Graduate Fellow,NA,
SAAM,1973,Adams-Rischmann,"Adams-Rischmann, Karen",Karen,Q621043,Predoctoral Fellow,NA,
SAAM,2013,Madura,"Madura, Joe",Joe,Q621043,Predoctoral Fellow,NA,
SAAM,2006,Taub Webb,"Taub Webb, Emily ",Emily ,Q621043,Predoctoral Fellow,NA,
SAAM,2009,Meyer,"Meyer, James",James,Q621043,Senior Fellow,NA,
SAAM,2010,Orosz,"Orosz, Márton",Márton,Q390287,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1983,Waters,"Waters, Jerry C.",Jerry C.,Q49087,Faculty Fellow,NA,
SAAM,1986,Wattenmaker,"Wattenmaker, Richard J.",Richard J.,Q5459526,Senior Fellow,NA,Joshua C. Taylor
SAAM,2016,Thames,"Thames, Emily",Emily,Q861548,Predoctoral Fellow,NA,Joe and Wanda Corn
SAAM,2019,Buhe,"Buhe, Elizabeth ",Elizabeth ,Q130965,Postdoctoral Fellow,NA,
SAAM,2021,Hernández,"Hernández, Robb ",Robb ,Q130965,Senior Fellow,NA,SAAM Latinx Art
SAAM,2021,D'Almeida,"D'Almeida, Fábio",Fábio,Q130965,Postdoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1980,Cosentino,"Cosentino, Andrew",Andrew,Q664881,Postdoctoral Fellow,NA,
SAAM,2011,Bieber,"Bieber, Susanneh ",Susanneh ,Q153006,Postdoctoral Fellow,NA,
SAAM,2008,Mehring,"Mehring, Frank",Frank,Q153006,Postdoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2001,Trafton,"Trafton, Scott ",Scott ,Q1411222,Postdoctoral Fellow,NA,
SAAM,1985,Kroeger,"Kroeger, Kimberly Belknap",Kimberly Belknap,Q432637,Graduate Fellow,NA,
SAAM,2011,Obler,"Obler, Bibiana ",Bibiana ,Q432637,Postdoctoral Fellow,NA,Renwick
SAAM,2001,Brownlee,"Brownlee, Peter J. ",Peter J. ,Q432637,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,1992,Grayson,"Grayson, Ellen Hickey",Ellen Hickey,Q432637,Predoctoral Fellow,NA,
SAAM,1976,Marsh,"Marsh, Caryl",Caryl,Q432637,Predoctoral Fellow,NA,
SAAM,1983,Parrott,"Parrott, Sara Foose",Sara Foose,Q432637,Predoctoral Fellow,NA,
SAAM,1986,Tappert,"Tappert, Tara",Tara,Q432637,Predoctoral Fellow,NA,
SAAM,2003,Wiley,"Wiley, Elizabeth O.",Elizabeth O.,Q432637,Predoctoral Fellow,NA,
SAAM,2007,Bjelajac,"Bjelajac, David ",David ,Q432637,Senior Fellow,NA,
SAAM,2018,Troutman,"Troutman, Phillip",Phillip,Q432637,Senior Fellow,NA,
SAAM,2012,Seibert,"Seibert, Elke ",Elke ,Q50662,Senior Fellow,NA,Terra Foundation for American Art
SAAM,2010,Scharf,"Scharf, Susanne",Susanne,Q50662,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1974,Adams,"Adams, Douglas ",Douglas ,Q3113166,Postdoctoral Fellow,NA,
SAAM,1984,Sweeney,"Sweeney, J. Gray",J. Gray,Q1472315,Postdoctoral Fellow,NA,
SAAM,1987,Herron,"Herron, Carolivia",Carolivia,Q13371,Faculty Fellow,NA,
SAAM,1968,Cikovsky,"Cikovsky, Nicolai",Nicolai,Q13371,Postdoctoral Fellow,NA,
SAAM,2015,Bermeo,"Bermeo, Layla",Layla,Q13371,Predoctoral Fellow,NA,Douglass Foundation 
SAAM,2008,Best,"Best, Makeda ",Makeda ,Q13371,Predoctoral Fellow,NA,
SAAM,2006,Brown,"Brown, Lauren ",Lauren ,Q13371,Predoctoral Fellow,NA,
SAAM,2022,Burke,"Burke, Rachel",Rachel,Q13371,Predoctoral Fellow,NA,
SAAM,2010,Cao,"Cao, Maggie",Maggie,Q13371,Predoctoral Fellow,NA,
SAAM,2008,Carter,"Carter, Sarah",Sarah,Q13371,Predoctoral Fellow,NA,
SAAM,2016,Chuong,"Chuong, Jennifer",Jennifer,Q13371,Predoctoral Fellow,NA,
SAAM,2006,De Baca,"De Baca, Miguel",Miguel,Q13371,Predoctoral Fellow,NA,
SAAM,2019,Fernández-Barkan,"Fernández-Barkan, Davida",Davida,Q13371,Predoctoral Fellow,NA,
SAAM,2019,Garnier,"Garnier, Christine Renee ",Christine Renee ,Q13371,Predoctoral Fellow,NA,
SAAM,2007,Ikemoto,"Ikemoto, Wendy",Wendy,Q13371,Predoctoral Fellow,NA,Douglass Foundation
SAAM,2016,Innes,"Innes, Margaret",Margaret,Q13371,Predoctoral Fellow,NA,Patricia and Phillip Frost 
SAAM,2023,Jackson,"Jackson, Kéla",Kéla,Q13371,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2008,Jones,"Jones, Jamie",Jamie,Q13371,Predoctoral Fellow,NA,
SAAM,2008,LaFountain,"LaFountain, Jason",Jason,Q13371,Predoctoral Fellow,NA,
SAAM,2007,Peiffer,"Peiffer, Prudence",Prudence,Q13371,Predoctoral Fellow,NA,
SAAM,2013,Quick,"Quick, Jennifer",Jennifer,Q13371,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,2006,Rieder,"Rieder, Katherine",Katherine,Q13371,Predoctoral Fellow,NA,Douglass Foundation
SAAM,2007,Scruggs,"Scruggs, Dalila",Dalila,Q13371,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1978,Shapiro,"Shapiro, Michael Edward",Michael Edward,Q13371,Predoctoral Fellow,NA,
SAAM,2020,Vogel,"Vogel, Rachel",Rachel,Q13371,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,2014,Walsh,"Walsh, Taylor",Taylor,Q13371,Predoctoral Fellow,NA,Joshua C. Taylor
SAAM,2024,Zordan,"Zordan, Joseph",Joseph,Q13371,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2024,Tang,"Tang, Rachel M.",Rachel M.,Q13371,Predoctoral Fellow ,NA,Betsy James Wyeth
SAAM,2020,Chapin,"Chapin, Chloe",Chloe,Q13371,Predoctoral Fellow,NA,Joe and Wanda Corn
SAAM,2020,Agha,"Agha, Anila Quayyum",Anila Quayyum,Q16892258,Smithsonian Artist Research Fellow,NA,
SAAM,1990,Battle,"Battle, Maricia ",Maricia ,Q1068752,Faculty Fellow,NA,
SAAM,1988,Owens-Hart,"Owens-Hart, Winnie (Winifred)",Winnie (Winifred),Q1068752,Faculty Fellow,NA,
SAAM,1989,Owens-Hart,"Owens-Hart, Winnie (Winifred)",Winnie (Winifred),Q1068752,Senior Fellow,NA,Renwick
SAAM,2020,Singerman,"Singerman, Howard ",Howard ,Q1446181,Senior Fellow,NA,
SAAM,2008,McMillian,"McMillian, Rodney",Rodney,Q65,Smithsonian Artist Research Fellow,NA,
SAAM,1992,Douglas,"Douglas, Mary",Mary,Q6783909,Senior Fellow,NA,Renwick
SAAM,2006,Amer,"Amer, Ghada",Ghada,Q60,Smithsonian Artist Research Fellow,NA,
SAAM,2016,Rodriguez,"Rodriguez, Freddy",Freddy,Q18424,Smithsonian Artist Research Fellow,NA,
SAAM,2023,Dill,"Dill, Lesley",Lesley,Q18419,Smithsonian Artist Research Fellow,NA,
SAAM,2020,Harvey,"Harvey, Ellen",Ellen,Q18419,Smithsonian Artist Research Fellow,NA,
SAAM,2023,Oppenheim,"Oppenheim, Lisa",Lisa,Q18419,Smithsonian Artist Research Fellow,NA,
SAAM,2018,Lin,"Lin, Shu-Wen",Shu-Wen,Q245023,Conservation Fellow ,NA,Lunder
SAAM,2009,Kerr,"Kerr, Amber",Amber,Q61,Conservation Fellow,NA,Samuel H. Kress
SAAM,2011,(Walker) Winfield,"(Walker) Winfield, Claire",Claire,Q28218,Conservation Fellow,NA,
SAAM,2002,Keochakian,"Keochakian, Sylvia ",Sylvia ,Q49164,Conservation Fellow,NA,Sara Roby
SAAM,2017,Cheng,"Cheng, Dorothy ",Dorothy ,Q5083,Conservation Fellow,NA,
SAAM,2014,Schleif,"Schleif, Nina",Nina,Q1726,Senior Fellow,NA,Terra Foundation for American Art
SAAM,2005,Barker,"Barker, Sheila C. ",Sheila C. ,Q2044,Postdoctoral Fellow,NA,
SAAM,2005,Cortesini,"Cortesini, Sergio ",Sergio ,Q220,Postdoctoral Fellow,NA,Joshua C. Taylor
SAAM,2002,Evans,"Evans, Sarah",Sarah,Q484678,Predoctoral Fellow,NA,
SAAM,1994,Stich,"Stich, Sidra",Sidra,Q484678,Senior Fellow,NA,Distinguished Scholar in American Art
SAAM,2013,Horton,"Horton, Jessica L.",Jessica L.,Q61,Postdoctoral Fellow,NA,
SAAM,2002,Harrell,"Harrell, Anne Lumsden",Anne Lumsden,Q37043,Postdoctoral Fellow,NA,Douglass Foundation
SAAM,2016,McCarthy,"McCarthy, Laurette ",Laurette ,Q6346,Senior Fellow,NA,George Gurney
SAAM,2023,Sands,"Sands, Audrey",Audrey,Q584451,Postdoctoral Fellow,NA,
SAAM,1991,Storr,"Storr, Annie",Annie,Q755741,Postdoctoral Fellow,NA,
